attack_id,name,description,primary_logs,mitre_techniques,default_severity
AP-CVE-2025-35050,CVE-2025-35050 Exploitation,"Newforma Info Exchange (NIX) accepts serialized .NET data via the '/remoteweb/remote.rem' endpoint, allowing a remote, unauthenticated attacker to execute arbitrary code with 'NT AUTHORITY\NetworkServ...",web_logs;system_logs,CWE-306,98
AP-CVE-2025-35051,CVE-2025-35051 Exploitation,"Newforma Project Center Server (NPCS) accepts serialized .NET data via the '/ProjectCenter.rem' endpoint on 9003/tcp, allowing a remote, unauthenticated attacker to execute arbitrary code with 'NT AUT...",web_logs;system_logs,CWE-306,98
AP-CVE-2025-21045,CVE-2025-21045 Exploitation,Insecure storage of sensitive information in Galaxy Watch prior to SMR Oct-2025 Release 1 allows local attackers to access sensitive information....,web_logs;system_logs,CWE-922,40
AP-CVE-2025-21063,CVE-2025-21063 Exploitation,Improper access control in Samsung Voice Recorder prior to version 21.5.73.12 in Android 15 and 21.5.81.40 in Android 16 allows physical attackers to access recording files on the lock screen....,web_logs;system_logs,NVD-CWE-noinfo,46
AP-CVE-2025-60880,CVE-2025-60880 Exploitation,"An authenticated stored XSS vulnerability exists in the Bagisto 2.3.6 admin panel's product creation path, allowing an attacker to upload a crafted SVG file containing malicious JavaScript code. This ...",web_logs;system_logs,CWE-79,83
AP-CVE-2025-61505,CVE-2025-61505 Exploitation,e107 CMS thru 2.3.3 are vulnerable to insecure deserialization in the `install.php` script. The script processes user-controlled input in the `previous_steps` POST parameter using `unserialize(base64_...,web_logs;system_logs,CWE-502,65
AP-CVE-2025-11651,CVE-2025-11651 Exploitation,A vulnerability has been found in UTT 进取 518G up to V3v3.2.7-210919-161313. This vulnerability affects the function sub_4247AC of the file /goform/formRemoteControl. The manipulation of the argument P...,web_logs;system_logs,CWE-119,88
AP-CVE-2025-11652,CVE-2025-11652 Exploitation,A vulnerability was found in UTT 进取 518G up to V3v3.2.7-210919-161313. This issue affects some unknown processing of the file /goform/formTaskEdit_ap. The manipulation of the argument txtMin2 results ...,web_logs;system_logs,CWE-119,88
AP-CVE-2025-20711,CVE-2025-20711 Exploitation,"In wlan AP driver, there is a possible out of bounds write due to an incorrect bounds check. This could lead to remote (proximal/adjacent) escalation of privilege with no additional execution privileg...",web_logs;system_logs,CWE-787,88
AP-CVE-2025-10406,CVE-2025-10406 Exploitation,"The BlindMatrix e-Commerce WordPress plugin before 3.1 does not validate some shortcode attributes before using them to generate paths passed to include function/s, allowing any authenticated users, s...",web_logs;system_logs,CWE-22,55
AP-CVE-2025-11941,CVE-2025-11941 Exploitation,A vulnerability was detected in e107 CMS up to 2.3.3. This impacts an unknown function of the file /e107_admin/image.php?mode=main&action=avatar of the component Avatar Handler. Performing manipulatio...,web_logs;system_logs,CWE-22,54
AP-CVE-2025-54957,CVE-2025-54957 Exploitation,An issue was discovered in Dolby UDC 4.5 through 4.13. A crash of the DD+ decoder process can occur when a malformed DD+ bitstream is processed. When Evolution data is processed by evo_priv.c from the...,web_logs;system_logs,CWE-190,54
AP-CVE-2025-59593,CVE-2025-59593 Exploitation,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Extend Themes Colibri Page Builder colibri-page-builder allows Stored XSS.This issue affects Colib...,web_logs;system_logs,CWE-79,59
AP-CVE-2025-60226,CVE-2025-60226 Exploitation,Deserialization of Untrusted Data vulnerability in axiomthemes White Rabbit whiterabbit allows Object Injection.This issue affects White Rabbit: from n/a through <= 1.5.2....,web_logs;system_logs,CWE-502,98
AP-CVE-2025-10723,CVE-2025-10723 Exploitation,"The PixelYourSite  WordPress plugin before 11.1.2 does not validate some URL parameters before using them to generate paths passed to function/s, allowing any admins to perform LFI attacks...",web_logs;system_logs,CWE-22,27
AP-CVE-2025-10874,CVE-2025-10874 Exploitation,"The Orbit Fox: Duplicate Page, Menu Icons, SVG Support, Cookie Notice, Custom Fonts & More WordPress plugin before 3.0.2 does not limit URLs which may be used for the stock photo import feature, allow...",web_logs;system_logs,CWE-918,55
AP-CVE-2025-9978,CVE-2025-9978 Exploitation,"The Jeg Kit for Elementor  WordPress plugin before 2.7.0 does not sanitize SVG file contents when uploaded via xmlrpc.php, leading to a cross site scripting vulnerability....",web_logs;system_logs,CWE-79,68
AP-CVE-2025-62902,CVE-2025-62902 Exploitation,Exposure of Sensitive System Information to an Unauthorized Control Sphere vulnerability in ThemeHunk WP Popup Builder wp-popup-builder allows Retrieve Embedded Sensitive Data.This issue affects WP Po...,web_logs;system_logs,CWE-497,75
AP-CVE-2025-60355,CVE-2025-60355 Exploitation,zhangyd-c OneBlog before 2.3.9 was vulnerable to SSTI (Server-Side Template Injection) via FreeMarker templates....,web_logs;system_logs,CWE-1336,98
AP-CVE-2025-56558,CVE-2025-56558 Exploitation,"The Dyson MQTT server (2022 and possibly later) allows publications and subscriptions by a client that has the correct values of AWS_ACCESS_KEY_ID, AWS_SECRET_ACCESS_KEY, AWS_SESSION_TOKEN, and device...",web_logs;system_logs,CWE-420,30
AP-CVE-2025-64096,CVE-2025-64096 Exploitation,CryptoLib provides a software-only solution using the CCSDS Space Data Link Security Protocol - Extended Procedures (SDLS-EP) to secure communications between a spacecraft running the core Flight Syst...,web_logs;system_logs,CWE-121,50
AP-CVE-2025-11191,CVE-2025-11191 Exploitation,"The RealPress  WordPress plugin before 1.1.0 registers the REST routes without proper permission checks, allowing the creation of pages and sending of emails from the site....",web_logs;system_logs,CWE-862,53
AP-CVE-2025-35021,CVE-2025-35021 Exploitation,"By failing to authenticate three times to an unconfigured Abilis CPX device via SSH, an attacker can login to a restricted shell on the fourth attempt, and from there, relay connections....",web_logs;system_logs,CWE-1188,65
AP-CVE-2025-20748,CVE-2025-20748 Exploitation,"In wlan AP driver, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege if a malicious actor has already obtained the System privi...",web_logs;system_logs,CWE-787,67
AP-CVE-2025-61304,CVE-2025-61304 Exploitation,OS command injection vulnerability in Dynatrace ActiveGate ping extension up to 1.016 via crafted ip address....,web_logs;system_logs,CWE-78,98
AP-CVE-2025-59716,CVE-2025-59716 Exploitation,ownCloud Guests before 0.12.5 allows unauthenticated user enumeration via the /apps/guests/register/{email}/{token} endpoint. Because of insufficient validation of the supplied token in showPasswordFo...,web_logs;system_logs,CWE-200,53
AP-CVE-2025-63248,CVE-2025-63248 Exploitation,"DWSurvey 6.14.0 is vulnerable to Incorrect Access Control. When deleting a questionnaire, replacing the questionnaire ID with the ID of another questionnaire can enable the deletion of other questionn...",web_logs;system_logs,CWE-639,75
AP-CVE-2025-56231,CVE-2025-56231 Exploitation,"Tonec Internet Download Manager 6.42.41.1 and earlier suffers from Missing SSL Certificate Validation, which allows attackers to bypass update protections....",web_logs;system_logs,CWE-295,91
AP-CVE-2025-11093,CVE-2025-11093 Exploitation,An arbitrary code execution vulnerability exists in multiple WSO2 products due to insufficient restrictions in the GraalJS and NashornJS Script Mediator engines. Authenticated users with elevated priv...,web_logs;system_logs,CWE-94,84
AP-CVE-2025-12745,CVE-2025-12745 Exploitation,A weakness has been identified in QuickJS up to eb2c89087def1829ed99630cb14b549d7a98408c. This affects the function js_array_buffer_slice of the file quickjs.c. This manipulation causes buffer over-re...,web_logs;system_logs,CWE-119,53
AP-CVE-2025-55341,CVE-2025-55341 Exploitation,Cross Site Scripting vulnerability in Quipux 4.0.1 through e1774ac allows anexos/anexos_nuevo.php asocImgRad....,web_logs;system_logs,CWE-79,65
AP-CVE-2025-55343,CVE-2025-55343 Exploitation,"Quipux 4.0.1 through e1774ac allows authenticated users to conduct SQL injection attacks via busqueda/busqueda.php txt_depe_codi, busqueda/busqueda.php txt_usua_codi, anexos_lista.php radi_temp, Admin...",web_logs;system_logs,CWE-74,99
AP-CVE-2025-56232,CVE-2025-56232 Exploitation,"GOG Galaxy 2.0.0.2 suffers from Missing SSL Certificate Validation. An attacker who controls the local network, DNS, or a proxy can perform a man-in-the-middle (MitM) attack to intercept update reques...",web_logs;system_logs,CWE-599,68
AP-CVE-2025-63334,CVE-2025-63334 Exploitation,PocketVJ CP PocketVJ-CP-v3 pvj version 3.9.1 contains an unauthenticated remote code execution vulnerability in the submit_opacity.php component. The application fails to sanitize user input in the op...,web_logs;system_logs,CWE-78,98
AP-CVE-2025-60784,CVE-2025-60784 Exploitation,"A vulnerability in the XiaozhangBang Voluntary Like System V8.8 allows remote attackers to manipulate the zhekou parameter in the /topfirst.php Pay module, enabling unauthorized discounts. By sending ...",web_logs;system_logs,CWE-284,65
AP-CVE-2025-63585,CVE-2025-63585 Exploitation,OSSN (Open Source Social Network) 8.6 is vulnerable to SQL Injection in /action/rtcomments/status via the timestamp parameter....,web_logs;system_logs,CWE-89,65
AP-CVE-2025-28953,CVE-2025-28953 Exploitation,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in axiomthemes smart SEO smartSEO allows SQL Injection.This issue affects smart SEO: from n/a through...,web_logs;system_logs,CWE-89,85
AP-CVE-2025-60188,CVE-2025-60188 Exploitation,Insertion of Sensitive Information Into Sent Data vulnerability in Vito Peleg Atarim atarim-visual-collaboration allows Retrieve Embedded Sensitive Data.This issue affects Atarim: from n/a through <= ...,web_logs;system_logs,CWE-201,75
AP-CVE-2025-64457,CVE-2025-64457 Exploitation,"In JetBrains ReSharper, Rider and dotTrace before 2025.2.5 local privilege escalation was possible via race condition...",web_logs;system_logs,CWE-367,42
AP-CVE-2025-64512,CVE-2025-64512 Exploitation,"Pdfminer.six is a community maintained fork of the original PDFMiner, a tool for extracting information from PDF documents. Prior to version 20251107, pdfminer.six will execute arbitrary code from a m...",web_logs;system_logs,CWE-502,86
AP-CVE-2025-40110,CVE-2025-40110 Exploitation,"In the Linux kernel, the following vulnerability has been resolved:  drm/vmwgfx: Fix a null-ptr access in the cursor snooper  Check that the resource which is converted to a surface exists before tryi...",web_logs;system_logs,TBD,50
AP-CVE-2025-40164,CVE-2025-40164 Exploitation,"In the Linux kernel, the following vulnerability has been resolved:  usbnet: Fix using smp_processor_id() in preemptible code warnings  Syzbot reported the following warning:  BUG: using smp_processor...",web_logs;system_logs,TBD,50
AP-CVE-2025-40170,CVE-2025-40170 Exploitation,"In the Linux kernel, the following vulnerability has been resolved:  net: use dst_dev_rcu() in sk_setup_caps()  Use RCU to protect accesses to dst->dev from sk_setup_caps() and sk_dst_gso_max_size(). ...",web_logs;system_logs,TBD,50
AP-CVE-2025-64500,CVE-2025-64500 Exploitation,Symfony is a PHP framework for web and console applications and a set of reusable PHP components. Symfony's HttpFoundation component defines an object-oriented layer for the HTTP specification. Starti...,web_logs;system_logs,CWE-647,73
AP-CVE-2025-30662,CVE-2025-30662 Exploitation,"Symlink following in the installer for the Zoom Workplace VDI Plugin macOS Universal installer before version 6.3.14, 6.4.14, and 6.5.10 in their respective tracks may allow an authenticated user to c...",web_logs;system_logs,CWE-646,66
AP-CVE-2025-30669,CVE-2025-30669 Exploitation,Improper certificate validation in certain Zoom Clients may allow an unauthenticated user to conduct a disclosure of information via adjacent access....,web_logs;system_logs,CWE-295,48
AP-CVE-2025-62482,CVE-2025-62482 Exploitation,Cross-site scripting in Zoom Workplace for Windows before version 6.5.10 may allow an unauthenticated user to impact integrity via network access....,web_logs;system_logs,CWE-79,43
AP-CVE-2025-62483,CVE-2025-62483 Exploitation,Improper removal of sensitive information in certain Zoom Clients before version 6.5.10 may allow an unauthenticated user to conduct a disclosure of information via network access....,web_logs;system_logs,CWE-212,53
AP-CVE-2025-64738,CVE-2025-64738 Exploitation,External control of file name or path in Zoom Workplace for macOS before version 6.5.10 may allow an authenticated user to conduct a disclosure of information via local access....,web_logs;system_logs,CWE-73,50
AP-CVE-2025-64739,CVE-2025-64739 Exploitation,External control of file name or path in certain Zoom Clients may allow an unauthenticated user to conduct a disclosure of information via network access....,web_logs;system_logs,CWE-73,43
AP-CVE-2025-64740,CVE-2025-64740 Exploitation,Improper verification of cryptographic signature in the installer for Zoom Workplace VDI Client for Windows may allow an authenticated user to conduct an escalation of privilege via local access....,web_logs;system_logs,CWE-347,75
AP-CVE-2025-64741,CVE-2025-64741 Exploitation,Improper authorization handling in Zoom Workplace for Android before version 6.5.10 may allow an unauthenticated user to conduct an escalation of privilege via network access....,web_logs;system_logs,CWE-74,81
AP-CVE-2025-52186,CVE-2025-52186 Exploitation,Lichess lila before commit 11b4c0fb00f0ffd823246f839627005459c8f05c (2025-06-02) contains a Server-Side Request Forgery (SSRF) vulnerability in the game export API. The players parameter is passed dir...,web_logs;system_logs,CWE-918,65
